order_id,customer_id,order_timestamp,order_status,currency,subtotal_amount,tax_amount,shipping_amount,total_amount,payment_method
ORD00002316,CUST000800,2026-02-05 18:27:54,completed,USD,853.05,68.24,0.0,921.29,debit_card
ORD00002317,CUST000628,2024-01-11 15:47:49,completed,USD,1629.57,342.21,0.0,1971.78,credit_card
ORD00002318,CUST000518,2025-06-04 19:54:54,completed,USD,1173.69,93.9,0.0,1267.59,debit_card
ORD00002319,CUST000070,2023-06-03 22:55:39,completed,USD,1050.64,178.61,0.0,1229.25,credit_card
ORD00002320,CUST000840,2025-06-17 02:23:08,completed,USD,225.16,27.02,0.0,252.18,credit_card
ORD00002321,CUST000782,2023-01-22 17:22:22,completed,USD,2898.61,231.89,0.0,3130.5,credit_card
ORD00002322,CUST000542,2023-12-04 02:16:28,completed,USD,3355.53,570.44,0.0,3925.97,wallet
ORD00002323,CUST000733,2023-10-25 13:24:32,completed,USD,853.62,153.65,0.0,1007.27,credit_card
ORD00002324,CUST000988,2024-03-13 20:22:58,completed,USD,985.68,187.28,0.0,1172.96,credit_card
ORD00002325,CUST000176,2025-04-14 09:31:37,cancelled,USD,1391.72,111.34,0.0,1503.06,credit_card
ORD00002326,CUST000005,2026-01-31 18:59:02,completed,USD,1847.03,221.64,0.0,2068.67,wallet
ORD00002327,CUST000102,2023-11-29 11:04:18,completed,USD,472.74,56.73,0.0,529.47,credit_card
ORD00002328,CUST000943,2025-02-22 05:45:43,completed,USD,840.19,159.64,0.0,999.83,debit_card
ORD00002329,CUST000872,2026-01-04 11:03:34,completed,USD,176.71,31.81,0.0,208.52,credit_card
ORD00002330,CUST000487,2024-07-23 06:43:54,completed,USD,566.29,107.6,0.0,673.89,credit_card
ORD00002331,CUST000715,2025-07-04 13:42:01,completed,USD,478.24,90.87,0.0,569.11,debit_card
ORD00002332,CUST000190,2024-11-13 23:55:48,completed,USD,1020.17,214.24,0.0,1234.41,debit_card
ORD00002333,CUST000690,2023-06-16 17:20:51,completed,USD,2371.7,450.62,0.0,2822.32,debit_card
ORD00002334,CUST000186,2024-07-05 04:44:08,completed,USD,932.64,149.22,0.0,1081.86,credit_card
ORD00002335,CUST000389,2024-10-20 19:17:24,cancelled,USD,514.45,108.03,0.0,622.48,wallet
ORD00002336,CUST000220,2025-03-09 20:40:01,completed,USD,3869.62,735.23,0.0,4604.85,debit_card
ORD00002337,CUST000234,2024-09-25 03:36:29,pending,USD,3083.69,647.57,0.0,3731.26,wallet
ORD00002338,CUST000116,2024-05-03 05:13:04,completed,USD,2569.19,205.54,0.0,2774.73,credit_card
ORD00002339,CUST000127,2024-12-24 18:04:27,cancelled,USD,1523.14,258.93,0.0,1782.07,credit_card
ORD00002340,CUST000113,2025-03-18 08:50:55,completed,USD,1315.32,105.23,0.0,1420.55,credit_card
ORD00002341,CUST000140,2025-02-09 05:21:39,completed,USD,605.3,108.95,0.0,714.25,paypal
ORD00002342,CUST000781,2024-07-15 04:23:35,completed,USD,3843.88,730.34,0.0,4574.22,paypal
ORD00002343,CUST000722,2024-03-23 19:31:53,completed,USD,1538.18,261.49,0.0,1799.67,credit_card
ORD00002344,CUST000571,2026-01-26 19:12:10,completed,USD,1709.63,205.16,0.0,1914.79,credit_card
ORD00002345,CUST000042,2023-05-08 18:25:32,cancelled,USD,2060.7,391.53,0.0,2452.23,credit_card
ORD00002346,CUST000336,2025-02-05 22:56:50,completed,USD,461.28,96.87,0.0,558.15,credit_card
ORD00002347,CUST000119,2024-08-20 17:40:47,completed,USD,1413.4,226.14,0.0,1639.54,paypal
ORD00002348,CUST000291,2024-12-10 20:10:22,completed,USD,1898.25,360.67,0.0,2258.92,credit_card
ORD00002349,CUST000615,2026-02-17 14:34:18,pending,USD,376.16,63.95,0.0,440.11,credit_card
ORD00002350,CUST000320,2025-12-03 06:57:07,pending,USD,3080.92,646.99,0.0,3727.91,credit_card
ORD00002351,CUST001000,2024-11-20 15:52:28,completed,USD,946.82,75.75,0.0,1022.57,credit_card
ORD00002352,CUST000232,2025-05-10 11:28:52,completed,USD,249.2,39.87,0.0,289.07,wallet
ORD00002353,CUST000418,2024-03-27 09:57:18,completed,USD,531.92,111.7,0.0,643.62,credit_card
ORD00002354,CUST000876,2024-10-26 19:34:02,completed,USD,1369.59,164.35,0.0,1533.94,bank_transfer
ORD00002355,CUST000194,2023-04-19 03:13:02,pending,USD,192.44,36.56,0.0,229.0,debit_card
ORD00002356,CUST000917,2025-01-08 22:30:58,completed,USD,936.18,112.34,0.0,1048.52,debit_card
ORD00002357,CUST000962,2025-11-20 23:50:34,completed,USD,1035.68,165.71,0.0,1201.39,credit_card
ORD00002358,CUST000377,2023-10-06 12:41:14,completed,USD,212.16,40.31,0.0,252.47,debit_card
ORD00002359,CUST000014,2025-11-13 06:27:57,completed,USD,653.0,78.36,0.0,731.36,debit_card
ORD00002360,CUST000504,2025-11-10 01:32:08,pending,USD,1165.6,221.46,0.0,1387.06,credit_card
ORD00002361,CUST000108,2024-09-07 17:44:08,completed,USD,1352.94,243.53,0.0,1596.47,bank_transfer
ORD00002362,CUST000449,2025-03-22 22:15:56,completed,USD,601.88,108.34,0.0,710.22,credit_card
ORD00002363,CUST000675,2025-11-16 22:26:38,completed,USD,40.54,7.7,10.99,59.23,credit_card
ORD00002364,CUST000088,2023-07-05 04:45:48,cancelled,USD,5091.7,611.0,0.0,5702.7,credit_card
ORD00002365,CUST000147,2024-09-05 07:38:17,completed,USD,312.16,59.31,0.0,371.47,debit_card
ORD00002366,CUST000411,2025-12-15 16:51:42,pending,USD,7501.88,1575.39,0.0,9077.27,credit_card
ORD00002367,CUST000605,2023-06-08 00:28:36,completed,USD,104.94,19.94,8.99,133.87,credit_card
ORD00002368,CUST000760,2023-09-20 02:27:26,completed,USD,685.52,143.96,0.0,829.48,credit_card
ORD00002369,CUST000067,2024-07-19 00:05:28,completed,USD,1185.26,213.35,0.0,1398.61,credit_card
ORD00002370,CUST000999,2023-11-06 06:28:42,completed,USD,908.6,145.38,0.0,1053.98,credit_card
ORD00002371,CUST000347,2023-11-08 02:21:51,completed,USD,251.21,52.75,0.0,303.96,paypal
ORD00002372,CUST000610,2024-09-20 00:59:15,completed,USD,450.73,85.64,0.0,536.37,credit_card
ORD00002373,CUST000126,2023-12-28 18:00:33,completed,USD,2206.36,176.51,0.0,2382.87,wallet
ORD00002374,CUST000859,2024-10-21 18:07:13,completed,USD,162.2,25.95,0.0,188.15,debit_card
ORD00002375,CUST000743,2025-02-14 08:10:25,completed,USD,1722.4,361.7,0.0,2084.1,paypal
ORD00002376,CUST000286,2026-01-13 08:58:37,completed,USD,4715.87,990.33,0.0,5706.2,bank_transfer
ORD00002377,CUST000785,2025-06-22 23:29:55,completed,USD,511.55,81.85,0.0,593.4,credit_card
ORD00002378,CUST000608,2024-02-29 01:09:47,completed,USD,341.01,54.56,0.0,395.57,debit_card
ORD00002379,CUST000775,2025-09-27 03:45:57,pending,USD,211.12,38.0,0.0,249.12,credit_card
ORD00002380,CUST000966,2024-09-13 17:51:43,cancelled,USD,2938.74,558.36,0.0,3497.1,credit_card
ORD00002381,CUST000365,2025-01-09 04:05:22,completed,USD,1099.16,175.87,0.0,1275.03,credit_card
ORD00002382,CUST000683,2025-07-25 23:38:13,completed,USD,1887.35,339.72,0.0,2227.07,debit_card
ORD00002383,CUST000973,2024-09-20 06:45:00,completed,USD,83.8,15.92,8.99,108.71,paypal
ORD00002384,CUST000497,2025-03-05 10:54:54,completed,USD,1667.16,316.76,0.0,1983.92,credit_card
ORD00002385,CUST000286,2023-08-17 22:30:16,pending,USD,838.77,176.14,0.0,1014.91,paypal
ORD00002386,CUST000787,2024-12-07 06:00:42,completed,USD,701.0,133.19,0.0,834.19,credit_card
ORD00002387,CUST000111,2023-07-09 19:34:32,completed,USD,1911.6,344.09,0.0,2255.69,credit_card
ORD00002388,CUST000257,2025-01-30 03:58:08,completed,USD,265.24,50.4,0.0,315.64,credit_card
ORD00002389,CUST000510,2023-12-25 13:39:36,completed,USD,8744.03,699.52,0.0,9443.55,debit_card
ORD00002390,CUST000644,2023-07-29 02:33:51,pending,USD,2788.63,529.84,0.0,3318.47,credit_card
ORD00002391,CUST000031,2023-06-04 17:29:00,completed,USD,1761.01,281.76,0.0,2042.77,credit_card
ORD00002392,CUST000756,2023-03-24 02:28:51,completed,USD,763.35,122.14,0.0,885.49,credit_card
ORD00002393,CUST000851,2023-04-16 23:44:57,completed,USD,1666.19,316.58,0.0,1982.77,debit_card
ORD00002394,CUST000511,2025-11-19 09:40:40,pending,USD,1863.04,316.72,0.0,2179.76,paypal
ORD00002395,CUST000028,2023-10-06 05:10:16,completed,USD,1449.55,275.41,0.0,1724.96,credit_card
ORD00002396,CUST000392,2025-07-28 04:31:20,pending,USD,432.12,51.85,0.0,483.97,paypal
ORD00002397,CUST000696,2024-05-22 21:47:56,pending,USD,542.91,103.15,0.0,646.06,debit_card
ORD00002398,CUST000157,2024-04-15 07:26:07,completed,USD,3032.08,242.57,0.0,3274.65,credit_card
ORD00002399,CUST000637,2025-08-26 03:47:46,pending,USD,1199.12,191.86,0.0,1390.98,credit_card
ORD00002400,CUST000099,2023-04-29 20:46:12,completed,USD,1577.58,268.19,0.0,1845.77,bank_transfer
ORD00002401,CUST000677,2025-03-18 17:06:01,completed,USD,700.53,112.08,0.0,812.61,credit_card
ORD00002402,CUST000786,2025-02-03 14:04:49,completed,USD,274.0,52.06,0.0,326.06,credit_card
ORD00002403,CUST000812,2024-12-24 22:33:11,completed,USD,1781.2,213.74,0.0,1994.94,paypal
ORD00002404,CUST000207,2024-04-01 00:49:09,completed,USD,822.3,139.79,0.0,962.09,paypal
ORD00002405,CUST000678,2025-02-12 11:01:18,completed,USD,853.18,162.1,0.0,1015.28,paypal
ORD00002406,CUST000503,2025-02-23 04:06:45,completed,USD,2991.91,359.03,0.0,3350.94,paypal
ORD00002407,CUST000268,2025-04-22 15:33:31,completed,USD,1735.73,138.86,0.0,1874.59,credit_card
ORD00002408,CUST000352,2025-04-19 16:22:52,completed,USD,785.95,141.47,0.0,927.42,paypal
ORD00002409,CUST000560,2023-01-28 10:47:59,completed,USD,2984.21,507.32,0.0,3491.53,credit_card
ORD00002410,CUST000976,2023-02-19 02:04:41,completed,USD,3478.44,660.9,0.0,4139.34,paypal
ORD00002411,CUST000441,2023-07-05 01:38:29,cancelled,USD,193.93,15.51,0.0,209.44,credit_card
ORD00002412,CUST000393,2024-11-30 05:31:22,cancelled,USD,2154.86,409.42,0.0,2564.28,credit_card
ORD00002413,CUST000323,2024-08-07 14:50:38,completed,USD,2240.64,358.5,0.0,2599.14,credit_card
ORD00002414,CUST000454,2024-12-15 01:13:36,completed,USD,386.06,46.33,0.0,432.39,paypal
ORD00002415,CUST000037,2023-02-21 01:06:07,completed,USD,4252.63,510.32,0.0,4762.95,credit_card
ORD00002416,CUST000182,2025-05-14 18:01:59,completed,USD,361.03,64.99,0.0,426.02,paypal
ORD00002417,CUST000676,2024-04-15 18:19:13,completed,USD,939.29,150.29,0.0,1089.58,credit_card
ORD00002418,CUST000906,2026-01-01 19:47:42,completed,USD,552.96,105.06,0.0,658.02,credit_card
ORD00002419,CUST000169,2025-02-02 11:41:16,completed,USD,162.2,27.57,0.0,189.77,debit_card
ORD00002420,CUST000442,2023-07-28 22:05:06,completed,USD,12.25,2.33,4.99,19.57,credit_card
ORD00002421,CUST000320,2026-01-16 20:05:40,completed,USD,408.51,85.79,0.0,494.3,debit_card
ORD00002422,CUST000399,2025-01-27 05:38:12,completed,USD,1710.58,205.27,0.0,1915.85,wallet
ORD00002423,CUST000783,2023-06-19 22:03:22,pending,USD,5614.51,449.16,0.0,6063.67,debit_card
ORD00002424,CUST000583,2025-11-14 14:44:25,completed,USD,2041.96,387.97,0.0,2429.93,credit_card
ORD00002425,CUST000503,2025-10-22 09:30:48,completed,USD,5773.53,692.82,0.0,6466.35,debit_card
ORD00002426,CUST000568,2025-11-30 16:36:03,completed,USD,1896.9,227.63,0.0,2124.53,bank_transfer
ORD00002427,CUST000553,2025-06-07 21:32:37,completed,USD,268.3,21.46,0.0,289.76,debit_card
ORD00002428,CUST000482,2025-01-09 07:15:00,completed,USD,2545.1,458.12,0.0,3003.22,paypal
ORD00002429,CUST000576,2023-08-31 19:41:41,completed,USD,2966.64,474.66,0.0,3441.3,credit_card
ORD00002430,CUST000519,2023-03-28 14:01:50,completed,USD,484.86,92.12,0.0,576.98,paypal
ORD00002431,CUST000401,2024-02-14 03:55:39,completed,USD,256.37,43.58,0.0,299.95,credit_card
ORD00002432,CUST000507,2025-07-07 03:45:32,completed,USD,1020.76,81.66,0.0,1102.42,paypal
ORD00002433,CUST000995,2024-08-09 21:19:09,completed,USD,2267.21,362.75,0.0,2629.96,bank_transfer
ORD00002434,CUST000632,2025-11-16 21:17:33,completed,USD,1462.4,248.61,0.0,1711.01,bank_transfer
ORD00002435,CUST000362,2024-03-17 20:36:00,completed,USD,4749.49,569.94,0.0,5319.43,credit_card
ORD00002436,CUST000329,2023-04-06 10:03:06,pending,USD,884.78,70.78,0.0,955.56,paypal
ORD00002437,CUST000029,2025-07-06 06:04:18,completed,USD,2954.4,561.34,0.0,3515.74,credit_card
ORD00002438,CUST000047,2023-07-19 03:34:12,completed,USD,213.6,36.31,0.0,249.91,credit_card
ORD00002439,CUST000858,2024-07-23 04:45:30,pending,USD,1417.11,297.59,0.0,1714.7,debit_card
ORD00002440,CUST000358,2026-02-26 17:53:42,completed,USD,712.68,85.52,0.0,798.2,credit_card
ORD00002441,CUST000598,2023-02-11 18:53:55,completed,USD,6334.91,1330.33,0.0,7665.24,credit_card
ORD00002442,CUST000784,2025-08-29 03:23:35,completed,USD,148.2,23.71,0.0,171.91,debit_card
ORD00002443,CUST000350,2024-08-14 04:48:14,completed,USD,1286.95,205.91,0.0,1492.86,debit_card
ORD00002444,CUST000100,2024-10-27 02:31:17,completed,USD,1193.87,226.84,0.0,1420.71,debit_card
ORD00002445,CUST000354,2024-07-09 03:34:23,pending,USD,668.56,140.4,0.0,808.96,debit_card
ORD00002446,CUST000422,2024-06-29 16:16:02,cancelled,USD,1156.17,219.67,0.0,1375.84,debit_card
ORD00002447,CUST000058,2025-10-24 04:48:51,completed,USD,265.24,21.22,0.0,286.46,credit_card
ORD00002448,CUST000251,2024-01-20 15:42:59,completed,USD,1399.46,111.96,0.0,1511.42,credit_card
ORD00002449,CUST000241,2025-10-03 18:16:44,completed,USD,5169.89,982.28,0.0,6152.17,debit_card
ORD00002450,CUST000320,2025-07-09 11:10:54,completed,USD,953.31,200.2,0.0,1153.51,paypal
ORD00002451,CUST000087,2025-12-04 18:10:24,completed,USD,4686.08,562.33,0.0,5248.41,credit_card
ORD00002452,CUST000068,2024-04-18 15:57:37,completed,USD,1082.59,194.87,0.0,1277.46,credit_card
ORD00002453,CUST000118,2024-06-08 10:25:34,completed,USD,1907.75,343.39,0.0,2251.14,bank_transfer
ORD00002454,CUST000174,2023-01-31 14:54:58,completed,USD,2045.77,388.7,0.0,2434.47,paypal
ORD00002455,CUST000552,2024-05-21 14:31:01,completed,USD,436.18,82.87,0.0,519.05,debit_card
ORD00002456,CUST000039,2024-12-16 23:56:50,completed,USD,148.89,11.91,0.0,160.8,paypal
ORD00002457,CUST000674,2024-10-18 06:56:11,completed,USD,145.16,26.13,0.0,171.29,wallet
ORD00002458,CUST000582,2025-03-10 15:38:13,pending,USD,702.12,147.45,0.0,849.57,debit_card
ORD00002459,CUST000924,2024-10-16 06:27:13,completed,USD,761.26,159.86,0.0,921.12,credit_card
ORD00002460,CUST000274,2023-02-01 16:39:06,completed,USD,1934.4,367.54,0.0,2301.94,debit_card
ORD00002461,CUST000713,2024-12-30 15:40:53,completed,USD,1355.42,257.53,0.0,1612.95,bank_transfer
ORD00002462,CUST000603,2023-02-04 13:02:05,completed,USD,1189.97,95.2,0.0,1285.17,debit_card
ORD00002463,CUST000325,2024-08-09 19:04:41,cancelled,USD,1015.84,162.53,0.0,1178.37,credit_card
ORD00002464,CUST000585,2024-08-29 07:28:05,pending,USD,176.48,21.18,0.0,197.66,bank_transfer
ORD00002465,CUST000331,2025-06-08 09:47:16,completed,USD,1065.23,181.09,0.0,1246.32,paypal
ORD00002466,CUST000101,2025-01-28 15:19:44,completed,USD,44.14,3.53,6.99,54.66,credit_card
ORD00002467,CUST000103,2025-12-09 05:16:31,completed,USD,2789.74,334.77,0.0,3124.51,wallet
ORD00002468,CUST000692,2023-11-16 20:49:06,completed,USD,836.99,175.77,0.0,1012.76,paypal
ORD00002469,CUST000345,2025-02-10 15:29:19,completed,USD,145.98,26.28,0.0,172.26,paypal
ORD00002470,CUST000515,2025-11-02 18:00:41,completed,USD,107.22,22.52,4.99,134.73,bank_transfer
ORD00002471,CUST000348,2023-09-16 20:18:46,completed,USD,1591.21,302.33,0.0,1893.54,credit_card
ORD00002472,CUST000630,2024-04-10 06:56:54,completed,USD,1043.78,125.25,0.0,1169.03,paypal
ORD00002473,CUST000373,2024-11-08 06:55:39,completed,USD,7512.8,1427.43,0.0,8940.23,credit_card
ORD00002474,CUST000207,2025-02-10 23:42:09,completed,USD,1906.03,324.03,0.0,2230.06,paypal
ORD00002475,CUST000651,2023-04-28 00:10:37,completed,USD,154.16,24.67,0.0,178.83,paypal
ORD00002476,CUST000861,2025-04-12 09:20:25,completed,USD,3921.83,745.15,0.0,4666.98,paypal
ORD00002477,CUST000220,2024-03-22 09:23:30,completed,USD,1525.53,289.85,0.0,1815.38,paypal
ORD00002478,CUST000272,2023-03-15 20:05:51,completed,USD,1185.57,225.26,0.0,1410.83,paypal
ORD00002479,CUST000305,2025-06-09 22:24:04,completed,USD,2793.43,530.75,0.0,3324.18,credit_card
ORD00002480,CUST000412,2023-12-17 21:38:22,completed,USD,1130.84,214.86,0.0,1345.7,credit_card
ORD00002481,CUST000640,2026-02-28 00:52:22,pending,USD,251.66,47.82,0.0,299.48,credit_card
ORD00002482,CUST000981,2023-05-23 20:26:11,pending,USD,2697.51,215.8,0.0,2913.31,paypal
ORD00002483,CUST000735,2025-06-17 04:36:24,completed,USD,6580.69,1381.94,0.0,7962.63,debit_card
ORD00002484,CUST000098,2025-07-08 10:18:49,completed,USD,163.05,27.72,0.0,190.77,debit_card
ORD00002485,CUST000345,2024-02-29 15:47:00,completed,USD,127.88,23.02,0.0,150.9,credit_card
ORD00002486,CUST000069,2025-05-29 21:58:38,completed,USD,2106.1,252.73,0.0,2358.83,debit_card
ORD00002487,CUST000821,2025-04-04 23:29:17,completed,USD,3207.31,384.88,0.0,3592.19,credit_card
ORD00002488,CUST000487,2024-10-25 11:39:42,completed,USD,1314.96,249.84,0.0,1564.8,wallet
ORD00002489,CUST000215,2024-06-23 12:53:49,completed,USD,2193.07,394.75,0.0,2587.82,paypal
ORD00002490,CUST000815,2023-04-30 02:09:04,completed,USD,773.21,139.18,0.0,912.39,debit_card
ORD00002491,CUST000668,2024-04-13 21:40:20,completed,USD,4389.02,833.91,0.0,5222.93,paypal
ORD00002492,CUST000517,2024-04-10 21:25:07,completed,USD,2232.63,424.2,0.0,2656.83,credit_card
ORD00002493,CUST000444,2025-10-27 15:27:30,completed,USD,1204.56,216.82,0.0,1421.38,credit_card
ORD00002494,CUST000553,2024-05-01 18:38:43,completed,USD,375.57,30.05,0.0,405.62,debit_card
ORD00002495,CUST000205,2024-10-05 14:45:17,completed,USD,3254.27,260.34,0.0,3514.61,paypal
ORD00002496,CUST000412,2024-01-26 07:49:49,completed,USD,408.4,77.6,0.0,486.0,credit_card
ORD00002497,CUST000640,2025-03-11 14:21:27,completed,USD,21.14,4.02,4.99,30.15,credit_card
ORD00002498,CUST000465,2025-11-09 05:34:50,completed,USD,781.19,132.8,0.0,913.99,debit_card
ORD00002499,CUST000782,2025-04-30 14:36:33,completed,USD,1615.3,129.22,0.0,1744.52,credit_card
ORD00002500,CUST000185,2023-01-29 21:34:55,pending,USD,1737.5,312.75,0.0,2050.25,credit_card
ORD00002501,CUST000643,2025-12-28 14:06:15,completed,USD,530.35,111.37,0.0,641.72,credit_card
ORD00002502,CUST000529,2023-10-17 18:40:32,completed,USD,2956.48,354.78,0.0,3311.26,bank_transfer
ORD00002503,CUST000591,2025-02-14 11:39:37,completed,USD,3369.43,640.19,0.0,4009.62,credit_card
ORD00002504,CUST000219,2025-10-23 12:38:28,pending,USD,1584.28,332.7,0.0,1916.98,credit_card
ORD00002505,CUST000986,2026-02-26 23:31:12,completed,USD,26.17,4.19,8.99,39.35,credit_card
ORD00002506,CUST000961,2024-12-26 22:01:55,pending,USD,481.94,86.75,0.0,568.69,credit_card
ORD00002507,CUST000275,2025-09-17 23:37:06,completed,USD,1875.79,318.88,0.0,2194.67,paypal
ORD00002508,CUST000546,2025-08-12 11:19:24,completed,USD,525.04,110.26,0.0,635.3,credit_card
ORD00002509,CUST000874,2024-11-04 18:25:14,completed,USD,2859.6,486.13,0.0,3345.73,credit_card
ORD00002510,CUST000958,2025-05-29 10:21:02,completed,USD,1306.85,248.3,0.0,1555.15,bank_transfer
ORD00002511,CUST000745,2025-08-31 15:14:58,completed,USD,4323.6,907.96,0.0,5231.56,paypal
ORD00002512,CUST000062,2025-03-22 07:37:17,completed,USD,3046.47,578.83,0.0,3625.3,credit_card
ORD00002513,CUST000206,2024-07-19 21:08:38,completed,USD,1078.35,194.1,0.0,1272.45,credit_card
ORD00002514,CUST000474,2023-08-18 12:17:02,pending,USD,161.62,33.94,0.0,195.56,paypal
ORD00002515,CUST000247,2023-08-22 18:01:37,completed,USD,640.74,76.89,0.0,717.63,debit_card
ORD00002516,CUST000765,2025-11-30 14:04:59,completed,USD,1697.54,322.53,0.0,2020.07,bank_transfer
ORD00002517,CUST000784,2024-04-11 11:05:18,completed,USD,995.74,159.32,0.0,1155.06,credit_card
ORD00002518,CUST000865,2024-11-07 08:28:13,pending,USD,325.97,26.08,0.0,352.05,paypal
ORD00002519,CUST000421,2024-05-10 00:15:05,pending,USD,958.38,76.67,0.0,1035.05,credit_card
ORD00002520,CUST000881,2023-04-11 02:01:56,completed,USD,8558.35,1369.34,0.0,9927.69,credit_card
ORD00002521,CUST000650,2023-11-13 05:11:37,cancelled,USD,44.12,8.38,0.0,52.5,paypal
ORD00002522,CUST000867,2024-10-02 16:49:02,pending,USD,2233.05,267.97,0.0,2501.02,debit_card
ORD00002523,CUST000274,2024-03-21 21:47:53,pending,USD,1385.95,263.33,0.0,1649.28,credit_card
ORD00002524,CUST000662,2023-09-07 11:01:01,pending,USD,139.67,26.54,0.0,166.21,credit_card
ORD00002525,CUST000263,2025-12-02 23:48:24,completed,USD,587.92,94.07,0.0,681.99,paypal
ORD00002526,CUST000616,2024-01-02 19:33:29,completed,USD,661.97,125.77,0.0,787.74,credit_card
ORD00002527,CUST000416,2024-01-06 11:18:23,completed,USD,422.24,33.78,0.0,456.02,credit_card
ORD00002528,CUST000117,2023-08-21 22:59:52,completed,USD,861.4,163.67,0.0,1025.07,credit_card
ORD00002529,CUST000197,2023-02-13 00:53:11,completed,USD,661.3,125.65,0.0,786.95,credit_card
ORD00002530,CUST000252,2024-04-27 09:47:29,completed,USD,666.78,126.69,0.0,793.47,paypal
ORD00002531,CUST000476,2025-01-24 00:21:56,cancelled,USD,268.45,45.64,0.0,314.09,credit_card
ORD00002532,CUST000574,2024-11-08 12:12:48,completed,USD,744.45,126.56,0.0,871.01,debit_card
ORD00002533,CUST000433,2025-10-01 23:00:07,cancelled,USD,1703.83,323.73,0.0,2027.56,debit_card
ORD00002534,CUST000928,2023-02-27 11:35:57,completed,USD,5944.55,951.13,0.0,6895.68,credit_card
ORD00002535,CUST000207,2023-09-05 13:18:54,completed,USD,765.36,130.11,0.0,895.47,debit_card
ORD00002536,CUST000280,2023-07-31 22:30:09,completed,USD,308.32,37.0,0.0,345.32,credit_card
ORD00002537,CUST000030,2024-02-06 09:43:57,pending,USD,798.2,151.66,0.0,949.86,paypal
ORD00002538,CUST000809,2024-03-07 12:05:25,completed,USD,2158.82,453.35,0.0,2612.17,paypal
ORD00002539,CUST000675,2025-05-05 11:48:43,completed,USD,247.84,47.09,0.0,294.93,paypal
ORD00002540,CUST000181,2025-09-27 21:00:52,completed,USD,1335.71,106.86,0.0,1442.57,credit_card
ORD00002541,CUST000873,2023-03-07 14:32:12,completed,USD,854.48,136.72,0.0,991.2,paypal
ORD00002542,CUST000987,2026-01-27 07:46:58,completed,USD,537.35,112.84,0.0,650.19,debit_card
ORD00002543,CUST000498,2023-01-31 22:15:06,pending,USD,2646.28,502.79,0.0,3149.07,credit_card
ORD00002544,CUST000057,2023-05-11 09:07:12,completed,USD,1142.0,216.98,0.0,1358.98,credit_card
ORD00002545,CUST000322,2025-07-23 13:15:50,completed,USD,9180.83,1560.74,0.0,10741.57,credit_card
ORD00002546,CUST000306,2023-04-09 18:29:50,completed,USD,249.09,39.85,0.0,288.94,credit_card
ORD00002547,CUST000923,2024-09-24 06:18:54,cancelled,USD,2860.11,228.81,0.0,3088.92,credit_card
ORD00002548,CUST000919,2024-07-18 13:48:38,completed,USD,668.62,113.67,0.0,782.29,bank_transfer
ORD00002549,CUST000688,2025-10-18 06:47:21,completed,USD,485.57,92.26,0.0,577.83,wallet
ORD00002550,CUST000907,2023-05-21 06:51:45,completed,USD,1723.51,310.23,0.0,2033.74,credit_card
ORD00002551,CUST000407,2026-01-30 01:25:02,completed,USD,380.1,45.61,0.0,425.71,bank_transfer
ORD00002552,CUST000863,2023-08-07 08:27:44,completed,USD,1016.26,121.95,0.0,1138.21,debit_card
ORD00002553,CUST000242,2023-06-23 21:08:27,completed,USD,995.74,159.32,0.0,1155.06,credit_card
ORD00002554,CUST000585,2026-02-14 23:24:51,completed,USD,411.87,49.42,0.0,461.29,wallet
ORD00002555,CUST000513,2023-07-07 09:52:57,completed,USD,839.95,134.39,0.0,974.34,debit_card
ORD00002556,CUST000535,2025-10-28 19:48:34,completed,USD,5585.6,1061.26,0.0,6646.86,debit_card
ORD00002557,CUST000849,2025-06-20 15:36:58,cancelled,USD,3409.26,545.48,0.0,3954.74,credit_card
ORD00002558,CUST000973,2025-03-26 23:07:02,completed,USD,1139.21,216.45,0.0,1355.66,credit_card
ORD00002559,CUST000258,2025-02-10 05:02:18,completed,USD,874.49,183.64,0.0,1058.13,bank_transfer
ORD00002560,CUST000906,2023-05-21 04:43:07,completed,USD,4991.72,948.43,0.0,5940.15,credit_card
ORD00002561,CUST000244,2025-07-20 18:57:34,completed,USD,1255.6,226.01,0.0,1481.61,credit_card
ORD00002562,CUST000126,2024-05-01 20:47:02,completed,USD,110.06,8.8,4.99,123.85,credit_card
ORD00002563,CUST000338,2025-06-26 17:15:37,completed,USD,49.03,3.92,4.99,57.94,credit_card
ORD00002564,CUST000755,2024-08-28 18:24:52,completed,USD,300.84,24.07,0.0,324.91,credit_card
ORD00002565,CUST000826,2024-01-02 12:24:32,completed,USD,916.1,155.74,0.0,1071.84,bank_transfer
ORD00002566,CUST000958,2024-10-18 21:41:56,completed,USD,2285.22,434.19,0.0,2719.41,credit_card
ORD00002567,CUST000224,2023-08-13 03:04:13,completed,USD,3591.37,430.96,0.0,4022.33,bank_transfer
ORD00002568,CUST000110,2023-09-30 02:13:26,pending,USD,943.69,198.17,0.0,1141.86,debit_card
ORD00002569,CUST000220,2024-03-02 11:51:59,completed,USD,1983.55,376.87,0.0,2360.42,debit_card
ORD00002570,CUST000451,2024-09-26 09:20:39,completed,USD,237.33,40.35,0.0,277.68,credit_card
ORD00002571,CUST000261,2025-07-04 17:26:33,completed,USD,1006.71,191.27,0.0,1197.98,credit_card
ORD00002572,CUST000058,2025-01-31 17:53:34,completed,USD,1196.18,95.69,0.0,1291.87,paypal
